File ,Date/time ,PH,ROI Ch,H/V,R10-90,R10-90C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.8_blur2.5.png,2022-06-21 08:03:54,  450,1 Y,Horiz (V-edge),   90,  NaN, 35.2,-25.2,   84,   84,0.146,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.66,MTF30,0.14078,,,, ,  3.706, 0.4451, 0.7556,  5.6
imatest_noise0.9_blur2.5.png,2022-06-21 08:03:55,  450,1 Y,Horiz (V-edge),   89,  NaN, 19.5,-22.2,   72,   72,0.639,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.38,MTF30,0.11143,,,, , -1.191, 0.4668, 0.7474, 17.5
imatest_noise1.0_blur2.5.png,2022-06-21 08:03:55,  450,1 Y,Horiz (V-edge),   88,  NaN, 28.5,-24.4,   81,  439,0.307,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.11,MTF30,0.12177,,,, , -0.627, 0.4819, 0.7639, 20.8
imatest_noise0.0_blur3.0.png,2022-06-21 08:03:56,  450,1 Y,Horiz (V-edge),   60,  NaN,  0.9,-22.3,   68,   68,0.008,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.10147,,,, ,  2.894, 0.3943, 0.7287,  0.9
imatest_noise0.1_blur3.0.png,2022-06-21 08:03:57,  450,1 Y,Horiz (V-edge),   62,  NaN,  1.6,-22.1,   68,   68,0.043,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.10156,,,, ,  3.875, 0.3986, 0.7284,  2.0
imatest_noise0.2_blur3.0.png,2022-06-21 08:03:57,  450,1 Y,Horiz (V-edge),   65,  NaN,  3.3,-22.1,   70,   70,0.037,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.10507,,,, ,  3.669, 0.4037, 0.7296,  2.3
imatest_noise0.3_blur3.0.png,2022-06-21 08:03:58,  450,1 Y,Horiz (V-edge),   65,  NaN,  3.3,-22.0,   72,   72,0.121,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.10718,,,, ,  3.157, 0.4092, 0.7292,  2.8
imatest_noise0.4_blur3.0.png,2022-06-21 08:03:58,  450,1 Y,Horiz (V-edge),   75,  NaN, 18.1,-22.9,   72,   72,0.196,,, , ,7% left of ctr, ,,0.500,  NaN, 0.73,MTF30,0.11121,,,, ,  1.241, 0.4137, 0.7326,  1.0
imatest_noise0.5_blur3.0.png,2022-06-21 08:03:59,  450,1 Y,Horiz (V-edge),   78,  NaN, 29.7,-23.1,   72,   72,0.272,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.11309,,,, ,  3.432, 0.4190, 0.7320,  3.7
imatest_noise0.6_blur3.0.png,2022-06-21 08:03:59,  450,1 Y,Horiz (V-edge),   68,  NaN, 14.9,-23.0,   74,   74,0.086,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.11724,,,, ,  5.606, 0.4318, 0.7285,  7.8
imatest_noise0.7_blur3.0.png,2022-06-21 08:03:59,  450,1 Y,Horiz (V-edge),   70,  NaN, 16.1,-23.2,   68,   68,0.387,,, , ,7% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.10654,,,, ,  0.677, 0.4426, 0.7335,  7.6
imatest_noise0.8_blur3.0.png,2022-06-21 08:04:00,  450,1 Y,Horiz (V-edge),   73,  NaN, 11.7,-22.0,   64,   64,0.317,,, , ,7% left of ctr, ,,0.500,  NaN, 0.63,MTF30,0.091883,,,, ,  0.539, 0.0000, 0.4568, 12.2
imatest_noise0.9_blur3.0.png,2022-06-21 08:04:00,  450,1 Y,Horiz (V-edge),   74,  NaN, 25.5,-21.3,   67,   67,0.857,,, , ,7% left of ctr, ,,0.500,  NaN, 0.59,MTF30,0.099515,,,, ,  2.106, 0.0000, 0.4719, 11.6
imatest_noise1.0_blur3.0.png,2022-06-21 08:04:01,  450,1 Y,Horiz (V-edge),   73,  NaN,149.7,-30.0,   32,   32,0.476,,, , ,7% left of ctr, ,,0.500,  NaN, 0.92,MTF30,0.20509,,,, ,  1.774, 0.0000, 0.4901, 11.6
imatest_noise0.0_blur3.5.png,2022-06-21 08:04:01,  450,1 Y,Horiz (V-edge),   55,  NaN,  2.0,-24.1,   63,   63,0.007,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.089794,,,, ,  3.100, 0.3995, 0.7272,  2.5
imatest_noise0.1_blur3.5.png,2022-06-21 08:04:02,  450,1 Y,Horiz (V-edge),   55,  NaN,  5.9,-24.2,   63,   63,0.033,,, , ,7% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.090379,,,, ,  3.307, 0.4035, 0.7287,  1.5
imatest_noise0.2_blur3.5.png,2022-06-21 08:04:03,  450,1 Y,Horiz (V-edge),   56,  NaN,  7.7,-24.1,   62,   62,0.019,,, , ,7% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.088899,,,, ,  2.963, 0.4077, 0.7299,  1.9
imatest_noise0.3_blur3.5.png,2022-06-21 08:04:03,  450,1 Y,Horiz (V-edge),   59,  NaN, 26.5,-24.4,   63,   63,0.059,,, , ,7% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.090127,,,, ,  3.694, 0.4141, 0.7310,  1.9
imatest_noise0.4_blur3.5.png,2022-06-21 08:04:04,  450,1 Y,Horiz (V-edge),   63,  NaN, 11.6,-24.6,   63,   63,0.135,,, , ,7% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.09215,,,, ,  2.212, 0.4202, 0.7324,  6.8
imatest_noise0.5_blur3.5.png,2022-06-21 08:04:04,  450,1 Y,Horiz (V-edge),   51,  NaN, 12.7,-24.6,   59,   59,0.272,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.30,MTF30,0.083937,,,, ,  0.997, 0.0000, 0.4194, 20.1
imatest_noise0.6_blur3.5.png,2022-06-21 08:04:05,  450,1 Y,Horiz (V-edge),   62,  NaN,  8.7,-23.1,   64,   64,0.219,,, , ,7% left of ctr, ,,0.500,  NaN, 0.24,MTF30,0.092121,,,, ,  0.759, 0.4260, 0.7476, 16.3
imatest_noise0.7_blur3.5.png,2022-06-21 08:04:05,  450,1 Y,Horiz (V-edge),   70,  NaN, 19.6,-23.5,   62,   62,0.447,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.26,MTF30,0.087812,,,, ,  3.088, 0.0000, 0.4381,  5.7
imatest_noise0.8_blur3.5.png,2022-06-21 08:04:06,  450,1 Y,Horiz (V-edge),   69,  NaN, 34.9,-26.0,   62,   62,0.197,,, , ,7% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.090784,,,, ,  1.999, 0.0000, 0.4491, 18.4
imatest_noise0.9_blur3.5.png,2022-06-21 08:04:06,  450,1 Y,Horiz (V-edge),   67,  NaN, 14.7,-24.1,   59,   59,0.394,,, , ,7.1% left of ctr, ,,0.500,  NaN, 1.04,MTF30,0.084452,,,, ,  2.337, 0.0000, 0.4650, 44.9
imatest_noise1.0_blur3.5.png,2022-06-21 08:04:07,  450,1 Y,Horiz (V-edge),   69,  NaN, 15.5,-25.5,   57,   57,0.472,,, , ,7.4% left of ctr, ,,0.500,  NaN, 0.67,MTF30,0.081824,,,, ,  1.711, 0.0000, 0.4820, 21.0
imatest_noise0.0_blur4.0.png,2022-06-21 08:04:07,  450,1 Y,Horiz (V-edge),   50,  NaN,  3.7,-25.5,   58,   58,0.009,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.084242,,,, ,  2.237, 0.4059, 0.7246,  3.5
imatest_noise0.1_blur4.0.png,2022-06-21 08:04:08,  450,1 Y,Horiz (V-edge),   49,  NaN,  3.0,-25.5,   58,   58,0.080,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.08368,,,, ,  1.298, 0.4096, 0.7252,  4.3
imatest_noise0.2_blur4.0.png,2022-06-21 08:04:08,  450,1 Y,Horiz (V-edge),   52,  NaN,  4.7,-24.9,   60,   60,0.098,,, , ,7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.085676,,,, ,  1.178, 0.4155, 0.7264,  3.7
imatest_noise0.3_blur4.0.png,2022-06-21 08:04:09,  450,1 Y,Horiz (V-edge),   55,  NaN,  7.2,-24.8,   59,   59,0.041,,, , ,7% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.084772,,,, ,  2.331, 0.4214, 0.7301,  2.5
imatest_noise0.4_blur4.0.png,2022-06-21 08:04:09,  450,1 Y,Horiz (V-edge),   51,  NaN,  6.1,-25.5,   58,   58,0.162,,, , ,7% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.0835,,,, ,  2.168, 0.4282, 0.7313,  8.9
imatest_noise0.5_blur4.0.png,2022-06-21 08:04:10,  450,1 Y,Horiz (V-edge),   66,  NaN, 28.6,-25.5,   60,   60,0.276,,, , ,7% left of ctr, ,,0.500,  NaN, 0.50,MTF30,0.087525,,,, ,  3.063, 0.4226, 0.7314,  5.8
imatest_noise0.6_blur4.0.png,2022-06-21 08:04:10,  450,1 Y,Horiz (V-edge),   59,  NaN,  9.4,-25.3,   58,   58,0.549,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.08246,,,, ,  1.617, 0.0000, 0.4382, 15.3
imatest_noise0.7_blur4.0.png,2022-06-21 08:04:11,  450,1 Y,Horiz (V-edge),   55,  NaN, 22.2,-26.8,   55,   55,0.434,,, , ,7.2% left of ctr, ,,0.500,  NaN, 2.22,MTF30,0.079267,,,, ,  1.905, 0.0000, 0.4483, 25.9
imatest_noise0.8_blur4.0.png,2022-06-21 08:04:11,  450,1 Y,Horiz (V-edge),   64,  NaN, 81.0,-29.3,   49,   49,0.377,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.36,MTF30,0.073085,,,, ,  1.260, 0.0000, 0.4582, 16.7
imatest_noise0.9_blur4.0.png,2022-06-21 08:04:12,  450,1 Y,Horiz (V-edge),   54,  NaN, 77.0,-29.5,   49,   49,0.724,,, , ,7.2% left of ctr, ,,0.500,  NaN, 1.06,MTF30,0.075023,,,, ,  1.755, 0.0000, 0.4668,  5.8
imatest_noise1.0_blur4.0.png,2022-06-21 08:04:12,  450,1 Y,Horiz (V-edge),   70,  NaN, 25.9,-26.5,   57,   57,0.296,,, , ,7.3% left of ctr, ,,0.500,  NaN, 1.02,MTF30,0.08255,,,, ,  1.830, 0.0000, 0.4745, 25.8
imatest_noise0.0_blur4.5.png,2022-06-21 08:04:13,  450,1 Y,Horiz (V-edge),   47,  NaN,  5.9,-26.6,   56,   56,0.003,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.080568,,,, ,  2.625, 0.4128, 0.7212,  4.2
imatest_noise0.1_blur4.5.png,2022-06-21 08:04:13,  450,1 Y,Horiz (V-edge),   46,  NaN,  6.7,-26.5,   56,   56,0.062,,, , ,7% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.08075,,,, ,  2.688, 0.4181, 0.7230,  4.0
imatest_noise0.2_blur4.5.png,2022-06-21 08:04:14,  450,1 Y,Horiz (V-edge),   48,  NaN, 14.9,-26.7,   56,   56,0.129,,, , ,7% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.081404,,,, ,  1.830, 0.4215, 0.7241,  4.6
imatest_noise0.3_blur4.5.png,2022-06-21 08:04:14,  450,1 Y,Horiz (V-edge),   49,  NaN,  5.8,-26.9,   56,   56,0.156,,, , ,7% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.081471,,,, ,  2.199, 0.4301, 0.7274, 13.9
imatest_noise0.4_blur4.5.png,2022-06-21 08:04:15,  450,1 Y,Horiz (V-edge),   49,  NaN, 19.0,-27.6,   57,   57,0.338,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.27,MTF30,0.085124,,,, ,  1.423, 0.4327, 0.7293,  8.0
imatest_noise0.5_blur4.5.png,2022-06-21 08:04:15,  450,1 Y,Horiz (V-edge),   46,  NaN,  8.8,-27.5,   58,   58,0.192,,, , ,7% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.085182,,,, ,  0.000, 0.4418, 0.7372, 15.1
imatest_noise0.6_blur4.5.png,2022-06-21 08:04:16,  450,1 Y,Horiz (V-edge),   41,  NaN, 25.1,-28.3,   56,   56,0.307,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.40,MTF30,0.084142,,,, ,  0.082, 0.4389, 0.7554,  5.4
imatest_noise0.7_blur4.5.png,2022-06-21 08:04:16,  450,1 Y,Horiz (V-edge),   50,  NaN, 22.5,-28.8,   51,   51,0.398,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.07585,,,, , -2.300, 0.0000, 0.4366, 13.2
imatest_noise0.8_blur4.5.png,2022-06-21 08:04:17,  450,1 Y,Horiz (V-edge),   56,  NaN, 30.1,-23.1,   55, 1672,1.319,,, , ,7.1% left of ctr, ,,0.500,  NaN, 7.26,MTF30,0.075062,,,, ,  0.276, 0.0000, 0.4354, 17.5
imatest_noise0.9_blur4.5.png,2022-06-21 08:04:17,  450,1 Y,Horiz (V-edge),   76,  NaN, 46.0,-14.1,   60,  756,0.845,,, , ,7.2% left of ctr, ,,0.500,  NaN, 3.12,MTF30,0.079191,,,, , -0.382, 0.0000, 0.4344, 17.1
imatest_noise1.0_blur4.5.png,2022-06-21 08:04:18,  450,1 Y,Horiz (V-edge),  106,  NaN, 27.9,-24.4,   57,  370,0.222,,, , ,7.2% left of ctr, ,,0.500,  NaN, 2.09,MTF30,0.080948,,,, ,  1.197, 0.0000, 0.4509, 38.0
imatest_noise0.0_blur0.0.png,2022-06-21 08:11:09,  450,1 Y,Horiz (V-edge),  503,  NaN,  0.0, -3.4,  543,  543,0.636,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.75664,,,, ,  4.909, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur0.0.png,2022-06-21 08:11:12,  450,1 Y,Horiz (V-edge),  508,  NaN,  1.0, -3.1,  578,  578,0.660,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.75454,,,, ,  4.909, 0.3922, 0.7299,  1.0
imatest_noise0.2_blur0.0.png,2022-06-21 08:11:13,  450,1 Y,Horiz (V-edge),  506,  NaN,  2.3, -2.7,  601,  600,0.655,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.73385,,,, ,  4.965, 0.3973, 0.7311,  1.8
imatest_noise0.3_blur0.0.png,2022-06-21 08:11:13,  450,1 Y,Horiz (V-edge),  535,  NaN,  4.2,  0.7,  622,  619,0.728,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.74974,,,, ,  4.804, 0.4040, 0.7303,  3.3
imatest_noise0.4_blur0.0.png,2022-06-21 08:11:14,  450,1 Y,Horiz (V-edge),  525,  NaN,  6.8,  2.5,  620,  614,0.714,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.75007,,,, ,  4.704, 0.4113, 0.7338,  4.7
imatest_noise0.5_blur0.0.png,2022-06-21 08:11:15,  450,1 Y,Horiz (V-edge),  571,  NaN, 10.5,  1.3,  611,  597,0.713,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.33,MTF30,0.76714,,,, ,  4.810, 0.4191, 0.7390,  4.7
imatest_noise0.6_blur0.0.png,2022-06-21 08:11:15,  450,1 Y,Horiz (V-edge),  600,  NaN, 11.5, -8.6,  728,  724,0.633,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.10,MTF30,1.1483,,,, ,  5.817, 0.4304, 0.7392,  5.5
imatest_noise0.7_blur0.0.png,2022-06-21 08:11:16,  450,1 Y,Horiz (V-edge),  508,  NaN, 13.6, 18.1,  675,  413,0.631,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.79712,,,, ,  5.761, 0.4427, 0.7462,  9.9
imatest_noise0.8_blur0.0.png,2022-06-21 08:11:16,  450,1 Y,Horiz (V-edge),  567,  NaN, 15.6,  5.4,  649,  620,0.675,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.80337,,,, ,  5.289, 0.4590, 0.7510,  8.4
imatest_noise0.9_blur0.0.png,2022-06-21 08:11:17,  450,1 Y,Horiz (V-edge),  513,  NaN, 19.0, 10.9,  573,  560,0.943,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.43,MTF30,0.70386,,,, ,  5.997, 0.4705, 0.7596,  9.9
imatest_noise1.0_blur0.0.png,2022-06-21 08:11:18,  450,1 Y,Horiz (V-edge),  466,  NaN, 26.0, 21.2,  573,  546,0.903,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.79,MTF30,0.87041,,,, ,  4.692, 0.4866, 0.7672, 17.0
imatest_noise0.0_blur0.5.png,2022-06-21 08:11:18,  450,1 Y,Horiz (V-edge),  273,  NaN,  0.0,-15.1,  282,  282,0.249,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-21 08:11:19,  450,1 Y,Horiz (V-edge),  280,  NaN,  1.5,-14.6,  285,  285,0.256,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.46488,,,, ,  4.673, 0.3926, 0.7296,  1.0
imatest_noise0.2_blur0.5.png,2022-06-21 08:11:19,  450,1 Y,Horiz (V-edge),  263,  NaN,  2.6,-13.6,  279,  279,0.257,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.46592,,,, ,  4.673, 0.3959, 0.7329,  3.2
imatest_noise0.3_blur0.5.png,2022-06-21 08:11:20,  450,1 Y,Horiz (V-edge),  257,  NaN,  4.0, -9.5,  273,  273,0.327,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.55106,,,, ,  4.841, 0.4021, 0.7349,  4.2
imatest_noise0.4_blur0.5.png,2022-06-21 08:11:20,  450,1 Y,Horiz (V-edge),  234,  NaN,  4.9,-24.0,  276,  276,0.200,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.36204,,,, ,  4.604, 0.4080, 0.7392,  6.4
imatest_noise0.5_blur0.5.png,2022-06-21 08:11:21,  450,1 Y,Horiz (V-edge),  217,  NaN, 11.6,-14.9,  292,  287,0.429,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.44,MTF30,0.3602,,,, ,  4.187, 0.4138, 0.7393,  6.3
imatest_noise0.6_blur0.5.png,2022-06-21 08:11:21,  450,1 Y,Horiz (V-edge),  234,  NaN, 14.9,-10.4,  260,  260,0.214,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.33029,,,, ,  5.196, 0.4263, 0.7447,  6.1
imatest_noise0.7_blur0.5.png,2022-06-21 08:11:22,  450,1 Y,Horiz (V-edge),  218,  NaN, 18.7, -8.2,  256,  255,0.345,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.89,MTF30,0.31529,,,, ,  4.573, 0.4415, 0.7516,  8.1
imatest_noise0.8_blur0.5.png,2022-06-21 08:11:22,  450,1 Y,Horiz (V-edge),  251,  NaN, 19.2,-13.0,  283,  281,0.130,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.01,MTF30,0.35521,,,, ,  4.274, 0.4495, 0.7547,  8.9
imatest_noise0.9_blur0.5.png,2022-06-21 08:11:23,  450,1 Y,Horiz (V-edge),  202,  NaN, 17.7,-29.4,  247,  247,0.782,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.31463,,,, ,  2.293, 0.4622, 0.7552,  6.3
imatest_noise1.0_blur0.5.png,2022-06-21 08:11:23,  450,1 Y,Horiz (V-edge),  206,  NaN, 12.0,-25.6,  230,  230,0.498,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.51,MTF30,0.78893,,,, ,  4.386, 0.0000, 0.4686, 13.3
imatest_noise0.0_blur1.0.png,2022-06-21 08:11:24,  450,1 Y,Horiz (V-edge),  165,  NaN,  0.0,-22.1,  164,  164,0.012,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.24045,,,, ,  4.505, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur1.0.png,2022-06-21 08:11:24,  450,1 Y,Horiz (V-edge),  167,  NaN,  1.0,-21.9,  168,  168,0.042,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.24161,,,, ,  4.274, 0.3928, 0.7300,  1.0
imatest_noise0.2_blur1.0.png,2022-06-21 08:11:25,  450,1 Y,Horiz (V-edge),  175,  NaN,  2.7,-21.2,  176,  176,0.018,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.25117,,,, ,  4.704, 0.3970, 0.7314,  1.2
imatest_noise0.3_blur1.0.png,2022-06-21 08:11:25,  450,1 Y,Horiz (V-edge),  177,  NaN,  2.6,-20.6,  174,  174,0.080,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.25137,,,, ,  4.922, 0.4036, 0.7338,  2.2
imatest_noise0.4_blur1.0.png,2022-06-21 08:11:26,  450,1 Y,Horiz (V-edge),  180,  NaN,  8.2,-17.4,  164,  164,0.209,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.28,MTF30,0.2623,,,, ,  4.492, 0.4128, 0.7364,  2.5
imatest_noise0.5_blur1.0.png,2022-06-21 08:11:27,  450,1 Y,Horiz (V-edge),  188,  NaN, 10.5,-31.3,  202,  202,0.210,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.28951,,,, ,  4.611, 0.4167, 0.7378,  3.8
imatest_noise0.6_blur1.0.png,2022-06-21 08:11:27,  450,1 Y,Horiz (V-edge),  196,  NaN, 14.3,-21.2,  174,  174,0.223,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.75,MTF30,0.28731,,,, ,  5.015, 0.4288, 0.7411,  6.3
imatest_noise0.7_blur1.0.png,2022-06-21 08:11:28,  450,1 Y,Horiz (V-edge),  180,  NaN, 17.1,-27.2,  201,  201,0.141,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.71,MTF30,0.45707,,,, ,  3.244, 0.4419, 0.7439,  6.8
imatest_noise0.8_blur1.0.png,2022-06-21 08:11:28,  450,1 Y,Horiz (V-edge),  180,  NaN, 15.1,-28.3,  224,  224,0.210,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.17,MTF30,0.2955,,,, ,  3.188, 0.4577, 0.7508, 23.4
imatest_noise0.9_blur1.0.png,2022-06-21 08:11:28,  450,1 Y,Horiz (V-edge),  183,  NaN, 15.8,-24.3,  247,  247,0.126,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.60,MTF30,0.31112,,,, ,  3.806, 0.4710, 0.7577,  8.9
imatest_noise1.0_blur1.0.png,2022-06-21 08:11:29,  450,1 Y,Horiz (V-edge),  182,  NaN, 15.4,-16.6,  276,  273,0.018,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.56,MTF30,0.46854,,,, ,  4.405, 0.4848, 0.7646, 12.2
imatest_noise0.0_blur1.5.png,2022-06-21 08:11:30,  450,1 Y,Horiz (V-edge),  114,  NaN,  0.0,-22.9,  117,  117,0.011,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-21 08:11:30,  450,1 Y,Horiz (V-edge),  115,  NaN,  0.8,-22.9,  118,  118,0.014,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17502,,,, ,  4.237, 0.3924, 0.7308,  0.8
imatest_noise0.2_blur1.5.png,2022-06-21 08:11:31,  450,1 Y,Horiz (V-edge),  117,  NaN,  2.5,-22.1,  120,  120,0.029,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.17431,,,, ,  3.925, 0.3981, 0.7311,  1.9
imatest_noise0.3_blur1.5.png,2022-06-21 08:11:31,  450,1 Y,Horiz (V-edge),  114,  NaN,  3.9,-26.7,  118,  118,0.109,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.18974,,,, ,  3.856, 0.4022, 0.7323,  3.6
imatest_noise0.4_blur1.5.png,2022-06-21 08:11:32,  450,1 Y,Horiz (V-edge),  120,  NaN,  4.0,-20.3,  130,  130,0.099,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.18187,,,, ,  4.162, 0.4131, 0.7328,  5.5
imatest_noise0.5_blur1.5.png,2022-06-21 08:11:32,  450,1 Y,Horiz (V-edge),  123,  NaN, 11.0,-27.4,  143,  143,0.163,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.1963,,,, ,  3.132, 0.4241, 0.7360,  9.6
imatest_noise0.6_blur1.5.png,2022-06-21 08:11:33,  450,1 Y,Horiz (V-edge),  125,  NaN, 12.6,-18.2,  150,  150,0.640,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.24,MTF30,0.20332,,,, ,  5.655, 0.4340, 0.7376,  8.1
imatest_noise0.7_blur1.5.png,2022-06-21 08:11:33,  450,1 Y,Horiz (V-edge),  134,  NaN, 18.9,-12.2,  158,  158,0.791,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.38,MTF30,0.19877,,,, ,  4.828, 0.4499, 0.7361, 14.7
imatest_noise0.8_blur1.5.png,2022-06-21 08:11:34,  450,1 Y,Horiz (V-edge),  140,  NaN, 22.7,-13.4,  160,  160,0.469,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.62,MTF30,0.20481,,,, ,  3.007, 0.4635, 0.7390, 11.2
imatest_noise0.9_blur1.5.png,2022-06-21 08:11:34,  450,1 Y,Horiz (V-edge),  141,  NaN, 28.3,-16.3,  161,  159,0.783,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.80,MTF30,0.21596,,,, ,  4.037, 0.4749, 0.7411, 17.0
imatest_noise1.0_blur1.5.png,2022-06-21 08:11:35,  450,1 Y,Horiz (V-edge),  171,  NaN, 29.4,-30.0,  166,  166,0.781,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.79,MTF30,0.30114,,,, ,  3.219, 0.4983, 0.7274, 26.6
imatest_noise0.0_blur2.0.png,2022-06-21 08:11:35,  450,1 Y,Horiz (V-edge),   87,  NaN,  0.0,-23.4,   92,   92,0.004,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-21 08:11:36,  450,1 Y,Horiz (V-edge),   87,  NaN,  1.5,-23.6,   93,   93,0.033,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.13588,,,, ,  4.193, 0.3935, 0.7297,  1.2
imatest_noise0.2_blur2.0.png,2022-06-21 08:11:36,  450,1 Y,Horiz (V-edge),   86,  NaN,  1.7,-23.7,   91,   91,0.025,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.13392,,,, ,  4.754, 0.3979, 0.7325,  1.6
imatest_noise0.3_blur2.0.png,2022-06-21 08:11:37,  450,1 Y,Horiz (V-edge),   84,  NaN,  3.1,-23.5,   89,   89,0.201,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.1299,,,, ,  4.181, 0.4050, 0.7338,  3.0
